
These predictions were generated by SeaState on 29-Aug-2025 at 12:34:18.




      Time       Wave1Elev       Wave2Elev       Wave3Elev       Wave4Elev       Wave5Elev         FVel1xi         FVel2xi         FVel3xi         FVel4xi         FVel5xi         FAcc1xi         FAcc2xi         FAcc3xi         FAcc4xi         FAcc5xi          FDynP1          FDynP2          FDynP3          FDynP4          FDynP5
   89.2000   0.5858380E+00  -0.1369250E+00  -0.2639819E+00  -0.3457576E+00   0.1248433E+01   0.1618937E+01   0.1100573E+01   0.1053480E+01   0.5511810E+00   0.2339250E+01  -0.1120441E+01   0.2251736E+01  -0.8763423E-02  -0.2078524E+01   0.4856780E+00   0.5656194E+04  -0.1523679E+04  -0.2763103E+04  -0.3280377E+04   0.1208002E+05
   89.4000   0.4035211E+00   0.1994838E+00  -0.2858461E+00  -0.7198738E+00   0.1315473E+01   0.1280504E+01   0.1568579E+01   0.1011545E+01   0.1226021E+00   0.2388541E+01  -0.1366270E+01   0.1598629E+01  -0.3414324E+00  -0.1764758E+01  -0.3619202E-01   0.4023989E+04   0.1631973E+04  -0.2949743E+04  -0.6894082E+04   0.1275941E+05
   89.6000   0.2356590E+00   0.4318389E+00  -0.3272572E+00  -0.1026289E+01   0.1294122E+01   0.1032670E+01   0.1807609E+01   0.9197512E+00  -0.2220129E+00   0.2325281E+01  -0.7600500E+00   0.5421321E+00  -0.2071926E+00  -0.1208828E+01  -0.4167387E+00   0.2454107E+04   0.3894648E+04  -0.3311547E+04  -0.9858869E+04   0.1258294E+05
   89.8000   0.1022874E+00   0.5487217E+00  -0.3532777E+00  -0.1235769E+01   0.1195729E+01   0.8856788E+00   0.1810131E+01   0.9201043E+00  -0.4135039E+00   0.2188176E+01  -0.7016994E+00  -0.1796480E+00  -0.1131421E+00  -0.6286663E+00  -0.8641030E+00   0.1154046E+04   0.5144313E+04  -0.3607127E+04  -0.1192158E+05   0.1164796E+05
   90.0000  -0.8430582E-02   0.5877690E+00  -0.4045929E+00  -0.1352466E+01   0.1016412E+01   0.7496819E+00   0.1697979E+01   0.8372885E+00  -0.5017487E+00   0.1919021E+01  -0.3044766E+00  -0.5149224E+00  -0.6221730E+00  -0.2061272E+00  -0.1342340E+01   0.8774046E+02   0.5657871E+04  -0.4094123E+04  -0.1307451E+05   0.9975737E+04
   90.2000  -0.6339392E-01   0.5845494E+00  -0.4824946E+00  -0.1377233E+01   0.7907241E+00   0.7655711E+00   0.1553170E+01   0.6533704E+00  -0.5053310E+00   0.1594095E+01   0.1204738E+00  -0.5976617E+00  -0.6876050E+00   0.3128434E+00  -0.1300956E+01  -0.5224721E+03   0.5738833E+04  -0.4756360E+04  -0.1330812E+05   0.7865567E+04
   90.4000  -0.9740531E-01   0.5565949E+00  -0.5328895E+00  -0.1284449E+01   0.5637492E+00   0.7966111E+00   0.1381914E+01   0.5339219E+00  -0.3209020E+00   0.1319190E+01   0.4962889E-02  -0.6876130E+00  -0.2129984E+00   0.1289102E+01  -0.1127014E+01  -0.9249670E+03   0.5582425E+04  -0.5192502E+04  -0.1246660E+05   0.5698124E+04
   90.6000  -0.1280674E+00   0.5353085E+00  -0.5316883E+00  -0.1087247E+01   0.3539793E+00   0.8093174E+00   0.1247245E+01   0.5440362E+00   0.5977762E-01   0.1093411E+01   0.3231309E-01  -0.2546652E+00   0.7696142E-01   0.1563495E+01  -0.7596655E+00  -0.1271197E+04   0.5469949E+04  -0.5211013E+04  -0.1069610E+05   0.3666680E+04
   90.8000  -0.1634915E+00   0.5537196E+00  -0.5069966E+00  -0.8674152E+00   0.1872804E+00   0.7996671E+00   0.1234933E+01   0.5672559E+00   0.3865534E+00   0.9996692E+00  -0.3070135E+00   0.1667491E+00   0.1068526E+00   0.1342921E+01  -0.3522775E+00  -0.1639475E+04   0.5670402E+04  -0.4996711E+04  -0.8627514E+04   0.1977682E+04
   91.0000  -0.2241004E+00   0.6204132E+00  -0.4668009E+00  -0.6403477E+00   0.3847143E-01   0.6671247E+00   0.1363477E+01   0.6050100E+00   0.6932248E+00   0.9234090E+00  -0.5313106E+00   0.8794071E+00   0.7998255E-01   0.1370010E+01  -0.4150681E+00  -0.2156956E+04   0.6242559E+04  -0.4622733E+04  -0.6458741E+04   0.4747245E+03
   91.2000  -0.2616628E+00   0.7122433E+00  -0.4294936E+00  -0.4171862E+00  -0.9401111E-01   0.5840269E+00   0.1614002E+01   0.5835233E+00   0.9975068E+00   0.8634030E+00  -0.1269941E+00   0.6637767E+00  -0.1308963E+00   0.1177559E+01  -0.8588664E-01  -0.2476248E+04   0.6975871E+04  -0.4219277E+04  -0.4342071E+04  -0.8604597E+03
   91.4000  -0.2637660E+00   0.7392468E+00  -0.3797976E+00  -0.2367373E+00  -0.1932339E+00   0.5646697E+00   0.1676331E+01   0.5592261E+00   0.1203732E+01   0.9031441E+00  -0.1091979E+00   0.4766669E-01   0.4522365E-01   0.6140425E+00   0.1288506E+00  -0.2478827E+04   0.7206005E+04  -0.3677049E+04  -0.2594339E+04  -0.1939139E+04
   91.6000  -0.2403800E+00   0.7161015E+00  -0.3025074E+00  -0.1153069E+00  -0.2915531E+00   0.5430170E+00   0.1670393E+01   0.5724931E+00   0.1275453E+01   0.9406254E+00   0.1739632E+00  -0.1477411E+00   0.1325402E+00   0.2842473E+00  -0.6777163E-01  -0.2204403E+04   0.6981726E+04  -0.2873936E+04  -0.1357076E+04  -0.3014382E+04
   91.8000  -0.1602566E+00   0.6505156E+00  -0.1973462E+00  -0.2678669E-01  -0.4174001E+00   0.6479319E+00   0.1600176E+01   0.6051412E+00   0.1326758E+01   0.9062579E+00   0.6653335E+00  -0.3313199E+00   0.3256546E+00   0.1849017E+00  -0.3899274E+00  -0.1442945E+04   0.6349203E+04  -0.1784123E+04  -0.4667049E+03  -0.4320710E+04
   92.0000  -0.4001806E-01   0.5616449E+00  -0.4750907E-01   0.2547764E-01  -0.5839398E+00   0.8255289E+00   0.1550515E+01   0.7090908E+00   0.1337221E+01   0.7756438E+00   0.7478871E+00  -0.3745738E+00   0.7858396E+00  -0.1288813E+00  -0.9291866E+00  -0.3232302E+03   0.5437536E+04  -0.2835453E+03   0.6050793E+02  -0.5968695E+04
   92.2000   0.8829761E-01   0.4221871E+00   0.1620873E+00   0.2693664E-01  -0.8002291E+00   0.9880217E+00   0.1400438E+01   0.9626088E+00   0.1245358E+01   0.4806007E+00   0.7053114E+00  -0.9850255E+00   0.1258943E+01  -0.5794154E+00  -0.1383382E+01   0.9037968E+03   0.4076451E+04   0.1711462E+04   0.1471799E+03  -0.7991169E+04
   92.4000   0.2168297E+00   0.2322580E+00   0.3891977E+00  -0.7848267E-02  -0.1011764E+01   0.1146003E+01   0.1133687E+01   0.1240925E+01   0.1065934E+01   0.1759035E+00   0.6743640E+00  -0.1211357E+01   0.1078468E+01  -0.6126102E+00  -0.1075343E+01   0.2145336E+04   0.2299033E+04   0.3874854E+04  -0.6483488E+02  -0.9959149E+04
   92.6000   0.3346914E+00   0.2930570E-01   0.6014915E+00  -0.2220205E-01  -0.1170882E+01   0.1275917E+01   0.8310520E+00   0.1473554E+01   0.9697100E+00  -0.2672737E-01   0.5638604E+00  -0.1184315E+01   0.1084542E+01  -0.1137736E+00  -0.7365535E+00   0.3300972E+04   0.4214561E+03   0.5930209E+04  -0.1443661E+03  -0.1147684E+05
   92.8000   0.4451771E+00  -0.1335997E+00   0.7975928E+00   0.4249634E-02  -0.1271150E+01   0.1413190E+01   0.6264800E+00   0.1714762E+01   0.1004734E+01  -0.1546659E+00   0.6639285E+00  -0.5325534E+00   0.9031277E+00   0.2211034E+00  -0.3873932E+00   0.4369178E+04  -0.1127196E+04   0.7809432E+04   0.7546947E+02  -0.1244319E+05
   93.0000   0.5387511E+00  -0.2332474E+00   0.9463400E+00   0.3938485E-01  -0.1304888E+01   0.1544778E+01   0.5696525E+00   0.1869284E+01   0.1058059E+01  -0.1956711E+00   0.4125172E+00  -0.1811907E+00   0.5671213E+00   0.6760922E-01  -0.6025814E-02   0.5265768E+04  -0.2145588E+04   0.9264787E+04   0.3758523E+03  -0.1278298E+05
   93.2000   0.5992379E+00  -0.2901388E+00   0.1049368E+01   0.5899151E-01  -0.1275387E+01   0.1612494E+01   0.5733551E+00   0.1975509E+01   0.1050124E+01  -0.1571512E+00   0.4111147E+00   0.9951022E-01   0.4396057E+00  -0.7721150E-02   0.1809830E+00   0.5865540E+04  -0.2765940E+04   0.1027675E+05   0.5747200E+03  -0.1251654E+05
   93.4000   0.6508060E+00  -0.3172659E+00   0.1110778E+01   0.8325772E-01  -0.1207510E+01   0.1745434E+01   0.6207737E+00   0.2065832E+01   0.1077640E+01  -0.1386540E+00   0.5218304E+00   0.8557644E-01   0.2821622E+00   0.1430801E+00   0.1524332E+00   0.6299802E+04  -0.3103875E+04   0.1085188E+05   0.7836589E+03  -0.1180873E+05
   93.6000   0.6585516E+00  -0.3404969E+00   0.1111553E+01   0.9766123E-01  -0.1082954E+01   0.1831283E+01   0.6300966E+00   0.2084611E+01   0.1098481E+01  -0.7149094E-01   0.1500918E-01  -0.3255321E-01  -0.2090368E+00  -0.2162760E+00   0.6738124E+00   0.6303454E+04  -0.3361910E+04   0.1085142E+05   0.8903751E+03  -0.1053419E+05
   93.8000   0.5879370E+00  -0.3660641E+00   0.1043425E+01   0.6388284E-01  -0.8772972E+00   0.1763794E+01   0.6001231E+00   0.1984436E+01   0.9597768E+00   0.1387205E+00  -0.5346651E+00  -0.2802618E+00  -0.3612385E+00  -0.7733831E+00   0.1156927E+01   0.5621531E+04  -0.3595040E+04   0.1022071E+05   0.6481034E+03  -0.8535039E+04
   94.0000   0.4572355E+00  -0.3968839E+00   0.9549209E+00   0.1622601E-01  -0.6081011E+00   0.1608361E+01   0.4889875E+00   0.1968813E+01   0.7586722E+00   0.4519991E+00  -0.7074270E+00  -0.3320240E+00  -0.1392104E+00  -0.5792930E+00   0.1492596E+01   0.4378009E+04  -0.3800096E+04   0.9275461E+04   0.3306519E+03  -0.5962184E+04
   94.2000   0.2923533E+00  -0.3814528E+00   0.8031818E+00   0.1750766E-01  -0.3165727E+00   0.1441817E+01   0.4671842E+00   0.1871663E+01   0.6718082E+00   0.7782515E+00  -0.8898097E+00   0.3111539E+00  -0.1070120E+01  -0.8747144E-02   0.1235686E+01   0.2774556E+04  -0.3599724E+04   0.7724807E+04   0.4239897E+03  -0.3149497E+04
   94.4000   0.8801371E-01  -0.2981454E+00   0.5533729E+00   0.9412699E-01  -0.4413547E-01   0.1195985E+01   0.6038683E+00   0.1543279E+01   0.7612181E+00   0.9945620E+00  -0.1151285E+01   0.6770458E+00  -0.1490758E+01   0.7140471E+00   0.1056204E+01   0.8234298E+03  -0.2832641E+04   0.5346464E+04   0.1143655E+04  -0.4205318E+03
   94.6000  -0.1245755E+00  -0.1858995E+00   0.2658697E+00   0.2238847E+00   0.2419385E+00   0.9512381E+00   0.7617165E+00   0.1200798E+01   0.9683095E+00   0.1259784E+01  -0.9107946E+00   0.6946310E+00  -0.1717217E+01   0.7928312E+00   0.1495723E+01  -0.1218246E+04  -0.1772881E+04   0.2585049E+04   0.2325811E+04   0.2407397E+04
   94.8000  -0.3144811E+00  -0.5672213E-01  -0.5953395E-01   0.3572484E+00   0.5525433E+00   0.7875952E+00   0.9348772E+00   0.7354320E+00   0.1136573E+01   0.1649362E+01  -0.7067120E+00   0.8771843E+00  -0.2074636E+01   0.7870205E+00   0.1721556E+01  -0.3102825E+04  -0.5418485E+03  -0.4614015E+03   0.3591697E+04   0.5362449E+04
   95.0000  -0.4913147E+00   0.8622656E-01  -0.3616636E+00   0.4956470E+00   0.8329902E+00   0.6429042E+00   0.1156819E+01   0.2894538E+00   0.1335648E+01   0.2020102E+01  -0.7173700E+00   0.8845794E+00  -0.1482806E+01   0.8085970E+00   0.1336347E+01  -0.4869305E+04   0.7891516E+03  -0.3267513E+04   0.4888943E+04   0.8006148E+04
   95.2000  -0.6629158E+00   0.2055321E+00  -0.5640420E+00   0.6122559E+00   0.1033736E+01   0.4803977E+00   0.1318740E+01   0.6084608E-01   0.1494058E+01   0.2261821E+01  -0.7872350E+00   0.5321217E+00  -0.5684383E+00   0.5186683E+00   0.7887967E+00  -0.6556500E+04   0.1924885E+04  -0.5217198E+04   0.5990399E+04   0.9919996E+04
   95.4000  -0.8261470E+00   0.2884602E+00  -0.6598977E+00   0.6823200E+00   0.1143427E+01   0.2905871E+00   0.1408921E+01   0.2408394E-01   0.1552630E+01   0.2390705E+01  -0.8323626E+00   0.3417891E+00   0.3409433E-01   0.4324861E-01   0.2974132E+00  -0.8119885E+04   0.2745432E+04  -0.6205372E+04   0.6702570E+04   0.1095492E+05
   95.6000  -0.9583585E+00   0.3390803E+00  -0.6710489E+00   0.7119616E+00   0.1149607E+01   0.1214811E+00   0.1451703E+01   0.9438748E-01   0.1519730E+01   0.2395802E+01  -0.5108057E+00   0.1384356E+00   0.5472189E+00   0.7806285E-01  -0.4576798E+00  -0.9372406E+04   0.3265458E+04  -0.6376407E+04   0.7068319E+04   0.1098419E+05
   95.8000  -0.1029869E+01   0.3700230E+00  -0.6017544E+00   0.7503663E+00   0.1023201E+01   0.6348030E-01   0.1490692E+01   0.2968073E+00   0.1591743E+01   0.2166334E+01  -0.1302134E+00   0.2904544E+00   0.1039824E+01   0.3539943E+00  -0.1513929E+01  -0.1008676E+05   0.3566580E+04  -0.5804288E+04   0.7423486E+04   0.9816276E+04
   96.0000  -0.1050462E+01   0.3868902E+00  -0.4791704E+00   0.7696773E+00   0.7781504E+00   0.6171559E-01   0.1567085E+01   0.5831616E+00   0.1643206E+01   0.1702537E+01   0.5776983E-01   0.1102408E+00   0.1213655E+01   0.9810032E-01  -0.2171550E+01  -0.1031660E+05   0.3673781E+04  -0.4745147E+04   0.7587324E+04   0.7612232E+04
   96.2000  -0.1029397E+01   0.3539445E+00  -0.3520436E+00   0.7632107E+00   0.4909619E+00   0.9837782E-01   0.1546746E+01   0.8496072E+00   0.1674024E+01   0.1177983E+01   0.1549993E+00  -0.2467774E+00   0.8566886E+00   0.1605706E+00  -0.1950145E+01  -0.1013311E+05   0.3334154E+04  -0.3613844E+04   0.7499459E+04   0.5010727E+04
   96.4000  -0.9809732E+00   0.2730542E+00  -0.2639178E+00   0.7314343E+00   0.2511969E+00   0.1218838E+00   0.1462872E+01   0.9824690E+00   0.1702014E+01   0.8218290E+00   0.1470506E+00  -0.6040881E+00   0.4598356E+00  -0.5770706E-01  -0.1238534E+01  -0.9640421E+04   0.2552130E+04  -0.2775027E+04   0.7143394E+04   0.2746096E+04
   96.6000  -0.8977965E+00   0.1393363E+00  -0.2020920E+00   0.6579603E+00   0.6721698E-01   0.1669602E+00   0.1256797E+01   0.1079118E+01   0.1670042E+01   0.5742046E+00   0.3342779E+00  -0.9222310E+00   0.3214354E+00  -0.2434282E+00  -0.1021945E+01  -0.8790678E+04   0.1323429E+04  -0.2194484E+04   0.6394764E+04   0.9815000E+03
   96.8000  -0.7722409E+00   0.1804403E-03  -0.1798228E+00   0.5451655E+00  -0.5894800E-01   0.2523429E+00   0.1078141E+01   0.1101521E+01   0.1602363E+01   0.3894303E+00   0.5732355E+00  -0.5762489E+00  -0.2171819E+00  -0.4895532E+00  -0.4041706E+00  -0.7527900E+04   0.8254984E+01  -0.1978716E+04   0.5257200E+04  -0.2054267E+03
   97.0000  -0.5941248E+00  -0.1211572E+00  -0.2169121E+00   0.3833819E+00  -0.8993101E-01   0.4272921E+00   0.9732944E+00   0.9633943E+00   0.1454546E+01   0.3957791E+00   0.9568049E+00  -0.4748122E+00  -0.7362895E+00  -0.8606952E+00   0.3187255E+00  -0.5790690E+04  -0.1196285E+04  -0.2243724E+04   0.3670534E+04  -0.5409429E+03
   97.2000  -0.3778816E+00  -0.2338938E+00  -0.2734720E+00   0.1769962E+00  -0.3821608E-01   0.6577151E+00   0.8897911E+00   0.7760907E+00   0.1223147E+01   0.5410284E+00   0.1046540E+01  -0.3561042E+00  -0.5554284E+00  -0.1114947E+01   0.8087209E+00  -0.3699921E+04  -0.2332012E+04  -0.2675328E+04   0.1689500E+04  -0.1182461E+03
   97.4000  -0.1449002E+00  -0.3429732E+00  -0.3023667E+00  -0.4885846E-01   0.7032135E-01   0.9011079E+00   0.8126802E+00   0.6759182E+00   0.9585142E+00   0.7755581E+00   0.1113717E+01  -0.4483458E+00  -0.3968873E+00  -0.1092287E+01   0.1054839E+01  -0.1439876E+04  -0.3431660E+04  -0.2893713E+04  -0.4717720E+03   0.8373483E+03
   97.6000   0.9233948E-01  -0.4538976E+00  -0.3104307E+00  -0.2588979E+00   0.2024340E+00   0.1149856E+01   0.7159976E+00   0.5667058E+00   0.7533918E+00   0.1034517E+01   0.1123865E+01  -0.4339233E+00  -0.2042975E+00  -0.8120707E+00   0.1064888E+01   0.8548259E+03  -0.4532790E+04  -0.2876494E+04  -0.2528837E+04   0.2028219E+04
   97.8000   0.3224178E+00  -0.5639361E+00  -0.2551980E+00  -0.4548030E+00   0.3262561E+00   0.1416290E+01   0.6104406E+00   0.5954714E+00   0.5689059E+00   0.1261530E+01   0.1034885E+01  -0.6059675E+00   0.5214239E+00  -0.9816651E+00   0.8335873E+00   0.3049630E+04  -0.5611316E+04  -0.2300322E+04  -0.4449717E+04   0.3163786E+04
   98.0000   0.5009684E+00  -0.6743091E+00  -0.1269020E+00  -0.6400810E+00   0.4202543E+00   0.1572991E+01   0.4584318E+00   0.7788444E+00   0.3429535E+00   0.1428120E+01   0.3433361E+00  -0.5290320E+00   0.1080532E+01  -0.7045639E+00   0.5902247E+00   0.4802202E+04  -0.6656126E+04  -0.1092145E+04  -0.6219950E+04   0.4035861E+04
   98.2000   0.6141878E+00  -0.7481685E+00   0.5993091E-01  -0.7620922E+00   0.4673401E+00   0.1581009E+01   0.3972607E+00   0.1110102E+01   0.2790067E+00   0.1508119E+01   0.9498749E-01  -0.1986998E+00   0.1531745E+01  -0.2237567E+00   0.7590333E-01   0.6003610E+04  -0.7410280E+04   0.6014254E+03  -0.7471145E+04   0.4492407E+04
   98.4000   0.7054096E+00  -0.8043892E+00   0.2540670E+00  -0.8581257E+00   0.4604611E+00   0.1599554E+01   0.3470115E+00   0.1469380E+01   0.2068769E+00   0.1468086E+01   0.1986882E+00  -0.4936132E+00   0.1360038E+01  -0.5242797E+00  -0.1125178E+00   0.6951894E+04  -0.7992337E+04   0.2341009E+04  -0.8437853E+04   0.4482536E+04
   98.6000   0.7868130E+00  -0.8772064E+00   0.4033352E+00  -0.9404388E+00   0.4391611E+00   0.1659945E+01   0.1652584E+00   0.1765120E+01   0.7779859E-01   0.1460896E+01   0.2228786E+00  -0.8815251E+00   0.9026091E+00  -0.3956751E+00  -0.3599709E-02   0.7742977E+04  -0.8609059E+04   0.3659627E+04  -0.9191863E+04   0.4280239E+04
   98.8000   0.8342269E+00  -0.9305457E+00   0.4515940E+00  -0.9715651E+00   0.4007161E+00   0.1669262E+01  -0.5591837E-01   0.1858690E+01   0.2130315E-01   0.1452179E+01  -0.1258406E+00  -0.5932244E+00  -0.1716345E+00  -0.8084571E-01  -0.9127091E-01   0.8220121E+04  -0.8962181E+04   0.4092461E+04  -0.9462794E+04   0.3879628E+04
   99.0000   0.8468129E+00  -0.8936963E+00   0.3825247E+00  -0.9480244E+00   0.3404185E+00   0.1626273E+01  -0.1194172E+00   0.1707707E+01   0.1863916E-01   0.1441655E+01  -0.1350098E+00   0.3021920E+00  -0.8796067E+00   0.1352602E+00  -0.1985237E+00   0.8379623E+04  -0.8503386E+04   0.3505094E+04  -0.9196428E+04   0.3243377E+04
   99.2000   0.8368578E+00  -0.7290959E+00   0.2400374E+00  -0.8599818E+00   0.2343320E+00   0.1573599E+01   0.7952480E-01   0.1444847E+01   0.8924749E-01   0.1339612E+01  -0.3721070E+00   0.1361645E+01  -0.1194545E+01   0.7130316E+00  -0.7345795E+00   0.8318291E+04  -0.6948086E+04   0.2233110E+04  -0.8311158E+04   0.2211441E+04
   99.4000   0.8017562E+00  -0.4642026E+00   0.6671992E-01  -0.6868812E+00   0.8474372E-01   0.1460757E+01   0.4910570E+00   0.1154944E+01   0.3400548E+00   0.1131849E+01  -0.3187752E+00   0.1718227E+01  -0.1178633E+01   0.1225424E+01  -0.8287347E+00   0.8053178E+04  -0.4529358E+04   0.6476255E+03  -0.6687365E+04   0.8235076E+03
   99.6000   0.7820361E+00  -0.1939399E+00  -0.9932672E-01  -0.4770448E+00  -0.6089191E-01   0.1425995E+01   0.8387200E+00   0.9047192E+00   0.6116171E+00   0.9634429E+00   0.4139599E-01   0.1196019E+01  -0.8578034E+00   0.1163113E+01  -0.5977779E+00   0.7885608E+04  -0.1978967E+04  -0.9097061E+03  -0.4689414E+04  -0.5599098E+03
   99.8000   0.7880269E+00   0.3961719E-01  -0.2249654E+00  -0.2506911E+00  -0.1813909E+00   0.1484368E+01   0.1047013E+01   0.7835426E+00   0.8944849E+00   0.8692580E+00   0.4149849E+00   0.8335267E+00  -0.4434071E+00   0.1321895E+01  -0.2736447E+00   0.7898017E+04   0.3334834E+03  -0.2162421E+04  -0.2517358E+04  -0.1756234E+04
  100.0000   0.8076426E+00   0.2491197E+00  -0.3323981E+00  -0.2343093E-01  -0.2751527E+00   0.1621571E+01   0.1190894E+01   0.6789212E+00   0.1180404E+01   0.8517181E+00   0.4682751E+00   0.7076502E+00  -0.5706811E+00   0.1159589E+01  -0.1123086E+00   0.7983741E+04   0.2453470E+04  -0.3230670E+04  -0.3400307E+03  -0.2746456E+04
  100.2000   0.7968180E+00   0.4581792E+00  -0.4247196E+00   0.1831719E+00  -0.3649659E+00   0.1704232E+01   0.1362169E+01   0.5701445E+00   0.1436530E+01   0.8376790E+00   0.1401473E+00   0.9324556E+00  -0.2907785E+00   0.1088137E+01  -0.2145053E+00   0.7802478E+04   0.4530226E+04  -0.4126608E+04   0.1637118E+04  -0.3701463E+04
  100.4000   0.7399825E+00   0.6655912E+00  -0.4789327E+00   0.3514483E+00  -0.4737331E+00   0.1711667E+01   0.1574775E+01   0.5486975E+00   0.1650637E+01   0.7644929E+00  -0.1009543E+00   0.8371466E+00  -0.1073492E+00   0.6844816E+00  -0.5826801E+00   0.7205311E+04   0.6543465E+04  -0.4698451E+04   0.3236993E+04  -0.4795999E+04
  100.6000   0.6409955E+00   0.8408978E+00  -0.5171398E+00   0.4542467E+00  -0.6113749E+00   0.1678582E+01   0.1729765E+01   0.5237911E+00   0.1754321E+01   0.5808926E+00  -0.3333958E+00   0.6597002E+00  -0.2020417E+00   0.2530069E+00  -0.8417870E+00   0.6190413E+04   0.8268116E+04  -0.5096338E+04   0.4234462E+04  -0.6090774E+04
  100.8000   0.4864210E+00   0.9866381E+00  -0.5475206E+00   0.4838342E+00  -0.7406186E+00   0.1556116E+01   0.1871525E+01   0.4682688E+00   0.1743181E+01   0.4037026E+00  -0.8431796E+00   0.6012031E+00  -0.2002322E+00  -0.3249044E+00  -0.6397099E+00   0.4664097E+04   0.9691777E+04  -0.5379755E+04   0.4559789E+04  -0.7305901E+04
  101.0000   0.2738245E+00   0.1095563E+01  -0.5553783E+00   0.4432039E+00  -0.8402292E+00   0.1314206E+01   0.1988764E+01   0.4417384E+00   0.1604187E+01   0.2722584E+00  -0.1151276E+01   0.4049461E+00  -0.1117558E+00  -0.6177952E+00  -0.5558401E+00   0.2633696E+04   0.1074152E+05  -0.5449169E+04   0.4253612E+04  -0.8255060E+04
  101.2000   0.3681551E-01   0.1154976E+01  -0.5491735E+00   0.3739388E+00  -0.9085240E+00   0.1038136E+01   0.2053433E+01   0.3918408E+00   0.1462510E+01   0.1568126E+00  -0.1155043E+01   0.1442550E+00  -0.2127779E+00  -0.5096179E+00  -0.3562886E+00   0.3730829E+03   0.1131033E+05  -0.5345056E+04   0.3633367E+04  -0.8887324E+04
  101.4000  -0.1878704E+00   0.1157645E+01  -0.5159102E+00   0.3000818E+00  -0.9288202E+00   0.8142284E+00   0.2052464E+01   0.3559626E+00   0.1377273E+01   0.1081072E+00  -0.8555674E+00  -0.1720780E+00   0.3991547E-01  -0.4016519E+00  -0.1069844E+00  -0.1814262E+04   0.1133490E+05  -0.4958515E+04   0.2894823E+04  -0.9064057E+04
  101.6000  -0.3926772E+00   0.1100667E+01  -0.4368579E+00   0.2026827E+00  -0.9037324E+00   0.6337962E+00   0.1974045E+01   0.3804576E+00   0.1262083E+01   0.8904961E-01  -0.8769364E+00  -0.4901203E+00   0.3282524E+00  -0.7534722E+00   0.8373980E-01  -0.3830473E+04   0.1079687E+05  -0.4140334E+04   0.1932038E+04  -0.8778035E+04
  101.8000  -0.5781966E+00   0.9908760E+00  -0.2974542E+00   0.7151245E-01  -0.8156680E+00   0.4584718E+00   0.1829125E+01   0.5182433E+00   0.1060202E+01   0.1606943E+00  -0.5710935E+00  -0.7388118E+00   0.8504884E+00  -0.8942531E+00   0.6345695E+00  -0.5648424E+04   0.9762961E+04  -0.2786959E+04   0.6977040E+03  -0.7901174E+04
  102.0000  -0.7224082E+00   0.8437204E+00  -0.1145784E+00  -0.6915423E-01  -0.6601613E+00   0.3771806E+00   0.1637578E+01   0.7236867E+00   0.8399897E+00   0.3499266E+00  -0.4642498E+00  -0.7855633E+00   0.8751262E+00  -0.1031262E+01   0.9262272E+00  -0.7108551E+04   0.8375550E+04  -0.1029648E+04  -0.6046240E+03  -0.6413236E+04
